image_id,class_id,class_name,x_center,y_center,width,height
Rickshaw_230,4,rickshaw,0.90125,0.506689,0.1975,0.712375
Rickshaw_231,4,rickshaw,0.487,0.462667,0.894,0.829333
Rickshaw_232,4,rickshaw,0.500391,0.498242,0.741406,0.76905
Rickshaw_233,4,rickshaw,0.386,0.535928,0.46,0.844311
Rickshaw_233,4,rickshaw,0.064,0.368263,0.12,0.329341
Rickshaw_234,4,rickshaw,0.5035,0.514,0.896,0.789333
Rickshaw_235,4,rickshaw,0.528,0.517964,0.752,0.844311
Rickshaw_236,4,rickshaw,0.49125,0.519481,0.9125,0.785714
Rickshaw_237,4,rickshaw,0.425,0.4975,0.83,0.92
Rickshaw_238,4,rickshaw,0.497917,0.44375,0.766667,0.814583
Rickshaw_239,4,rickshaw,0.466667,0.491,0.768,0.918
Rickshaw_240,4,rickshaw,0.509018,0.488,0.785571,0.712
Rickshaw_241,4,rickshaw,0.46175,0.485667,0.9225,0.915333
Rickshaw_242,4,rickshaw,0.491406,0.469792,0.798438,0.84375
Rickshaw_242,4,rickshaw,0.049609,0.353125,0.097656,0.3
Rickshaw_243,4,rickshaw,0.4925,0.486787,0.965,0.917942
Rickshaw_243,4,rickshaw,0.92,0.410987,0.16,0.496523
img_070,2,animal,0.255435,0.69708,0.5,0.605839
img_071,2,animal,0.489247,0.544922,0.956989,0.589844
img_072,2,animal,0.669065,0.529661,0.532374,0.923729
img_073,2,animal,0.465969,0.322957,0.78534,0.505837
img_073,2,animal,0.54712,0.727626,0.518325,0.412451
img_074,2,animal,0.484536,0.614504,0.597938,0.679389
img_075,2,animal,0.537931,0.729469,0.882759,0.541063
img_076,2,animal,0.491979,0.706522,0.641711,0.586957
img_077,2,animal,0.621065,0.716418,0.723971,0.550107
img_078,2,animal,0.369305,0.451299,0.244604,0.426407
img_079,2,animal,0.547393,0.584932,0.109005,0.380822
img_079,2,animal,0.725118,0.573973,0.165877,0.369863
img_079,2,animal,0.618483,0.573973,0.056872,0.276712
img_080,2,animal,0.720624,0.444746,0.333333,0.164855
img_081,2,animal,0.455705,0.465096,0.242953,0.246073
img_081,2,animal,0.773154,0.498255,0.09396,0.308901
img_081,2,animal,0.844966,0.491274,0.052349,0.190227
img_082,2,animal,0.146489,0.766734,0.138015,0.137931
img_082,2,animal,0.602906,0.76572,0.193705,0.131846
img_082,2,animal,0.249395,0.76572,0.106538,0.099391
img_082,2,animal,0.387409,0.762677,0.130751,0.10142
img_082,2,animal,0.803874,0.760649,0.154964,0.182556
img_083,2,animal,0.659953,0.463351,0.111374,0.308901
img_083,2,animal,0.387441,0.453752,0.078199,0.125654
img_083,2,animal,0.472749,0.455497,0.07346,0.132635
img_083,2,animal,0.276066,0.442408,0.063981,0.137871
img_084,2,animal,0.520433,0.443119,0.074519,0.141284
img_085,2,animal,0.41226,0.394167,0.300481,0.355
img_085,2,animal,0.897837,0.349167,0.060096,0.121667
img_085,2,animal,0.973558,0.33,0.043269,0.09
img_086,2,animal,0.384615,0.440952,0.408654,0.470476
img_087,2,animal,0.341289,0.406716,0.281623,0.212687
img_087,2,animal,0.640811,0.532649,0.126492,0.356343
img_087,2,animal,0.855609,0.434701,0.245823,0.238806
img_087,2,animal,0.423628,0.64459,0.221957,0.240672
img_087,2,animal,0.678998,0.369403,0.279236,0.182836
img_088,2,animal,0.727166,0.479879,0.437939,0.275654
img_088,2,animal,0.446136,0.391348,0.400468,0.327968
img_088,2,animal,0.189696,0.370221,0.28103,0.269618
img_089,2,animal,0.726392,0.601942,0.125908,0.23301
img_089,2,animal,0.319613,0.565049,0.285714,0.201942
img_089,2,animal,0.107748,0.545631,0.152542,0.201942
img_090,2,animal,0.832542,0.455492,0.187648,0.096591
img_090,2,animal,0.391924,0.500947,0.147268,0.176136
img_090,2,animal,0.453682,0.409091,0.114014,0.117424
img_091,2,animal,0.199525,0.699115,0.394299,0.584071
img_091,2,animal,0.325416,0.349558,0.304038,0.132743
img_091,2,animal,0.428741,0.489381,0.377672,0.168142
img_091,2,animal,0.111639,0.239823,0.199525,0.139823
img_091,2,animal,0.562945,0.345133,0.294537,0.159292
img_092,2,animal,0.254717,0.717431,0.485849,0.4
img_092,2,animal,0.510613,0.355963,0.266509,0.209174
img_092,2,animal,0.224057,0.409174,0.25,0.117431
img_092,2,animal,0.104953,0.287156,0.186321,0.152294
img_092,2,animal,0.85967,0.311009,0.106132,0.163303
img_093,2,animal,0.4821,0.416978,0.186158,0.091418
img_093,2,animal,0.74105,0.419776,0.236277,0.130597
img_093,2,animal,0.387828,0.31903,0.083532,0.08209
img_093,2,animal,0.804296,0.354478,0.138425,0.085821
img_093,2,animal,0.643198,0.333955,0.136038,0.033582
img_094,2,animal,0.655131,0.783366,0.622912,0.394584
img_095,2,animal,0.791962,0.686441,0.401891,0.600753
img_095,2,animal,0.334515,0.410546,0.153664,0.158192
img_095,2,animal,0.527187,0.43597,0.245863,0.175141
img_095,2,animal,0.634752,0.315443,0.106383,0.088512
img_095,2,animal,0.8487,0.336158,0.141844,0.114878
img_096,2,animal,0.516667,0.32205,0.219048,0.295938
img_096,2,animal,0.714286,0.329787,0.219048,0.303675
img_097,2,animal,0.635492,0.434599,0.206235,0.379747
img_098,2,animal,0.422535,0.719613,0.516432,0.549724
img_098,2,animal,0.882629,0.727901,0.234742,0.505525
img_099,2,animal,0.211722,0.557904,0.217703,0.266544
img_099,2,animal,0.726077,0.523897,0.083732,0.150735
img_100,2,animal,0.468085,0.488043,0.397163,0.397826
img_101,2,animal,0.537915,0.719064,0.492891,0.505017
img_101,2,animal,0.783175,0.476589,0.253555,0.147157
img_101,2,animal,0.149289,0.652174,0.274882,0.284281
img_101,2,animal,0.430095,0.438963,0.158768,0.132107
img_101,2,animal,0.603081,0.443144,0.154028,0.130435
img_102,2,animal,0.413095,0.595687,0.440476,0.781671
img_102,2,animal,0.561905,0.401617,0.057143,0.091644
img_102,2,animal,0.616667,0.386792,0.028571,0.09434
img_103,2,animal,0.362233,0.385586,0.225653,0.216216
img_103,2,animal,0.117577,0.415315,0.211401,0.16036
img_103,2,animal,0.830166,0.400901,0.28266,0.25045
img_103,2,animal,0.52019,0.363063,0.109264,0.14955
img_104,2,animal,0.136905,0.260274,0.240476,0.14726
img_104,2,animal,0.285714,0.65839,0.5,0.604452
img_104,2,animal,0.567857,0.257705,0.164286,0.128425
img_105,2,animal,0.175272,0.652577,0.1875,0.443299
img_105,2,animal,0.758152,0.531959,0.067935,0.268041
img_105,2,animal,0.85394,0.539175,0.110054,0.286598
img_105,2,animal,0.938859,0.546392,0.122283,0.317526
img_105,2,animal,0.454484,0.542268,0.161685,0.346392
img_105,2,animal,0.341033,0.576289,0.084239,0.348454
img_105,2,animal,0.686821,0.524742,0.061141,0.282474
img_106,2,animal,0.325301,0.631103,0.219277,0.542495
img_106,2,animal,0.565663,0.607595,0.206024,0.560579
img_106,2,animal,0.08012,0.48915,0.104819,0.370705
img_107,2,animal,0.519578,0.403386,0.533133,0.336653
img_107,2,animal,0.164157,0.38247,0.201807,0.354582
img_108,2,animal,0.504722,0.594991,0.054565,0.081174
img_108,2,animal,0.580797,0.582038,0.051417,0.075993
img_108,2,animal,0.64638,0.574266,0.06086,0.081174
img_108,2,animal,0.758132,0.581174,0.057712,0.07772
img_108,2,animal,0.602833,0.559585,0.047219,0.055268
img_109,2,animal,0.264633,0.537313,0.307597,0.802239
img_110,2,animal,0.191578,0.530411,0.041518,0.073345
img_110,2,animal,0.255042,0.542934,0.05694,0.073345
img_110,2,animal,0.339265,0.543828,0.083037,0.078712
img_110,2,animal,0.390273,0.528623,0.049822,0.069767
img_110,2,animal,0.434757,0.520572,0.046263,0.064401
img_110,2,animal,0.552195,0.550984,0.086595,0.078712
img_110,2,animal,0.488731,0.521467,0.040332,0.069767
img_111,2,animal,0.287482,0.61413,0.545852,0.658696
img_112,2,animal,0.331544,0.58769,0.071841,0.112985
img_112,2,animal,0.389761,0.582631,0.0545,0.096121
img_112,2,animal,0.440132,0.569983,0.052849,0.172007
img_112,2,animal,0.481007,0.577572,0.017341,0.129848
img_112,2,animal,0.533443,0.577572,0.071016,0.126476
img_113,2,animal,0.324457,0.509615,0.283696,0.826923
img_114,2,animal,0.629085,0.677996,0.203704,0.554562
img_115,2,animal,0.459086,0.514124,0.803401,0.775895
img_116,2,animal,0.420779,0.594542,0.298701,0.432749
img_116,2,animal,0.878571,0.479532,0.149351,0.346979
img_117,2,animal,0.250476,0.480537,0.049524,0.077852
img_117,2,animal,0.348571,0.486577,0.057143,0.097987
img_117,2,animal,0.415238,0.510067,0.057143,0.067114
img_117,2,animal,0.195238,0.487919,0.03619,0.033557
img_117,2,animal,0.475238,0.497315,0.057143,0.065772
img_117,2,animal,0.528571,0.493289,0.051429,0.063087
img_118,2,animal,0.697761,0.637694,0.584577,0.648881
img_119,2,animal,0.318939,0.595447,0.44641,0.658494
img_119,2,animal,0.69719,0.607706,0.418314,0.672504
img_120,2,animal,0.343528,0.561433,0.094858,0.276451
img_120,2,animal,0.54477,0.617747,0.16578,0.348123
img_120,2,animal,0.028369,0.488055,0.039007,0.204778
img_120,2,animal,0.444149,0.547782,0.06383,0.21843
img_121,2,animal,0.52765,0.370073,0.129954,0.337226
img_121,2,animal,0.28894,0.556934,0.253456,0.690511
img_121,2,animal,0.746544,0.267883,0.235945,0.232117
img_121,2,animal,0.564977,0.264964,0.162212,0.223358
img_121,2,animal,0.92212,0.214599,0.094931,0.233577
img_122,2,animal,0.657296,0.558219,0.179384,0.445205
img_122,2,animal,0.381526,0.586758,0.176707,0.456621
img_123,2,animal,0.315303,0.497326,0.628848,0.981283
img_124,2,animal,0.408824,0.560027,0.515686,0.607094
img_125,2,animal,0.10625,0.580265,0.207143,0.474227
img_125,2,animal,0.329018,0.613402,0.091964,0.334315
img_125,2,animal,0.235268,0.58542,0.100893,0.269514
img_125,2,animal,0.399107,0.576583,0.032143,0.243004
img_125,2,animal,0.4625,0.5243,0.05,0.147275
img_126,2,animal,0.169218,0.372449,0.093537,0.19898
img_126,2,animal,0.277211,0.626276,0.187075,0.344388
img_126,2,animal,0.482143,0.542092,0.239796,0.262755
img_126,2,animal,0.727891,0.451531,0.115646,0.244898
img_126,2,animal,0.443027,0.317602,0.079932,0.119898
img_126,2,animal,0.512755,0.313776,0.039116,0.112245
img_126,2,animal,0.582483,0.297194,0.073129,0.140306
img_126,2,animal,0.625,0.502551,0.062925,0.163265
img_126,2,animal,0.85119,0.450255,0.062925,0.211735
img_127,2,animal,0.179574,0.473262,0.265532,0.611408
img_127,2,animal,0.417021,0.306595,0.149787,0.228164
img_127,2,animal,0.507234,0.139929,0.069787,0.276292
img_128,2,animal,0.236217,0.660116,0.131467,0.292576
img_128,2,animal,0.382528,0.746725,0.123834,0.395924
img_128,2,animal,0.56955,0.769287,0.073791,0.342067
img_128,2,animal,0.473282,0.773654,0.05598,0.269287
img_128,2,animal,0.647583,0.540029,0.053435,0.212518
img_128,2,animal,0.358779,0.428675,0.127226,0.144105
img_129,2,animal,0.305503,0.585714,0.402277,0.545714
img_129,2,animal,0.727704,0.498571,0.240987,0.471429
img_129,2,animal,0.933586,0.440714,0.121442,0.415714
img_130,2,animal,0.249608,0.676224,0.323391,0.432168
img_130,2,animal,0.577708,0.553147,0.244898,0.233566
img_131,2,animal,0.710031,0.672282,0.504702,0.453292
img_131,2,animal,0.458072,0.536753,0.102665,0.326187
img_132,2,animal,0.723199,0.689948,0.498325,0.614883
img_133,2,animal,0.348393,0.61898,0.293658,0.592068
img_133,2,animal,0.599479,0.614023,0.132059,0.463173
img_133,2,animal,0.728931,0.555241,0.085143,0.334278
img_134,2,animal,0.486641,0.629445,0.259542,0.416785
img_135,2,animal,0.534378,0.679632,0.163621,0.329562
img_135,2,animal,0.128372,0.706506,0.249782,0.335219
img_136,2,animal,0.492576,0.774524,0.199127,0.31918
img_136,2,animal,0.156332,0.732796,0.190393,0.238653
img_136,2,animal,0.104803,0.593704,0.050655,0.09224
img_136,2,animal,0.025328,0.636896,0.047162,0.146413
img_137,2,animal,0.536,0.287265,0.0896,0.261939
img_138,2,animal,0.267271,0.187023,0.061313,0.080916
img_138,2,animal,0.137737,0.19771,0.056131,0.065649
img_139,2,animal,0.199102,0.713889,0.392216,0.572222
img_139,2,animal,0.492515,0.716667,0.260479,0.555556
img_140,2,animal,0.569565,0.417127,0.228986,0.734807
img_141,2,animal,0.407012,0.515544,0.679878,0.948187
img_142,2,animal,0.5,0.668421,0.33913,0.652632
img_142,2,animal,0.762319,0.565789,0.144928,0.478947
img_142,2,animal,0.926087,0.55,0.142029,0.384211
img_143,2,animal,0.401372,0.658042,0.447684,0.630769
img_144,2,animal,0.365701,0.616822,0.172279,0.246106
img_144,2,animal,0.519186,0.64486,0.18011,0.252336
img_145,2,animal,0.151046,0.651813,0.136488,0.379154
img_145,2,animal,0.079163,0.590634,0.143767,0.253776
img_145,2,animal,0.349409,0.610272,0.191083,0.314199
img_145,2,animal,0.575068,0.589124,0.176524,0.353474
img_145,2,animal,0.810737,0.467523,0.080073,0.167674
img_145,2,animal,0.716561,0.507553,0.102821,0.247734
img_146,2,animal,0.861432,0.521739,0.277136,0.221889
img_147,2,animal,0.28365,0.361702,0.166215,0.285714
img_147,2,animal,0.139566,0.387538,0.127371,0.218845
img_147,2,animal,0.660795,0.741641,0.268293,0.364742
img_148,2,animal,0.900542,0.51929,0.153707,0.322531
img_148,2,animal,0.721519,0.566358,0.115732,0.222222
img_148,2,animal,0.625678,0.543981,0.137432,0.217593
img_148,2,animal,0.495027,0.554012,0.120253,0.25
img_148,2,animal,0.342676,0.569444,0.186257,0.231481
img_149,2,animal,0.499111,0.587746,0.148444,0.267776
img_149,2,animal,0.574222,0.390318,0.083556,0.202723
img_150,2,animal,0.725053,0.712733,0.252654,0.254658
img_150,2,animal,0.571125,0.688665,0.154989,0.218944
img_150,2,animal,0.350318,0.690994,0.210191,0.217391
img_150,2,animal,0.479299,0.67236,0.16242,0.192547
img_150,2,animal,0.143312,0.687888,0.18896,0.189441
img_151,2,animal,0.683908,0.638268,0.229885,0.226257
img_152,2,animal,0.723947,0.780833,0.250554,0.255
img_153,2,animal,0.696035,0.822795,0.251101,0.161398
img_154,2,animal,0.198391,0.456745,0.09294,0.083578
img_154,2,animal,0.2958,0.467742,0.091153,0.105572
img_155,2,animal,0.633636,0.51949,0.412727,0.628186
img_156,2,animal,0.287234,0.670276,0.024316,0.064961
img_157,2,animal,0.280394,0.606089,0.232202,0.345018
img_158,2,animal,0.375842,0.816216,0.106833,0.210811
img_158,2,animal,0.782964,0.509459,0.060635,0.078378
img_159,2,animal,0.490256,0.580268,0.073846,0.137124
img_160,2,animal,0.453441,0.610606,0.058704,0.148485
img_161,2,animal,0.505382,0.810398,0.157534,0.2263
img_162,2,animal,0.523182,0.329213,0.110643,0.298876
img_163,2,animal,0.256255,0.579498,0.077653,0.230126
img_164,2,animal,0.655374,0.637029,0.355919,0.642259
img_165,2,animal,0.282888,0.72739,0.059347,0.193798
img_166,2,animal,0.28617,0.554645,0.038298,0.076503
img_167,2,animal,0.419816,0.279412,0.044944,0.047511
img_168,2,animal,0.440211,0.267806,0.033998,0.045584
img_168,2,animal,0.218054,0.236467,0.044549,0.034188
img_169,2,animal,0.186582,0.490066,0.106758,0.15894
img_170,2,animal,0.543005,0.409864,0.150229,0.323129
img_171,2,animal,0.305846,0.435484,0.037578,0.064516
img_172,2,animal,0.386419,0.435208,0.105093,0.264059
img_172,2,animal,0.834681,0.51467,0.092967,0.315403
img_173,2,animal,0.364691,0.482812,0.033505,0.184375
img_174,2,animal,0.583973,0.676056,0.380998,0.575453
img_175,2,animal,0.353762,0.55303,0.03034,0.160606
img_176,2,animal,0.54621,0.625373,0.022845,0.241791
img_177,2,animal,0.19338,0.761029,0.066202,0.477941
img_177,2,animal,0.262485,0.382353,0.027875,0.257353
img_177,2,animal,0.286876,0.259191,0.027875,0.165441
img_178,2,animal,0.664333,0.531915,0.288667,0.164134
img_178,2,animal,0.462,0.486829,0.114667,0.199595
img_178,2,animal,0.585,0.481256,0.13,0.180344
img_179,2,animal,0.191923,0.61024,0.219231,0.369906
img_179,2,animal,0.454231,0.510449,0.273077,0.247649
img_179,2,animal,0.534615,0.314002,0.109231,0.297806
img_179,2,animal,0.246538,0.390282,0.182308,0.276907
img_180,2,animal,0.217308,0.58447,0.133077,0.24554
img_180,2,animal,0.508846,0.68468,0.11,0.33893
img_180,2,animal,0.640385,0.680483,0.097692,0.320042
img_180,2,animal,0.641923,0.518888,0.080769,0.105981
img_180,2,animal,0.723077,0.600735,0.098462,0.225603
img_180,2,animal,0.803462,0.467471,0.028462,0.118573
picture (101),1,thela,0.556088,0.615234,0.584131,0.691406
picture (102),1,thela,0.563492,0.567857,0.501587,0.659524
picture (103),1,thela,0.548969,0.669884,0.675258,0.57529
picture (104),1,thela,0.677778,0.647222,0.511111,0.6
picture (105),1,thela,0.39375,0.601504,0.4575,0.74812
picture (105),1,thela,0.829375,0.462406,0.10125,0.154135
picture (106),1,thela,0.3395,0.688337,0.339,0.546845
picture (106),0,pothole,0.669,0.916826,0.272,0.166348
picture (107),1,thela,0.489175,0.646988,0.334235,0.484337
picture (108),1,thela,0.574484,0.585177,0.5,0.688053
picture (108),1,thela,0.671829,0.134956,0.193215,0.247788
picture (109),1,thela,0.661458,0.627622,0.314583,0.513986
picture (109),1,thela,0.270833,0.270979,0.220833,0.276224
picture (109),1,thela,0.479167,0.372378,0.3875,0.534965
picture (110),1,thela,0.411905,0.581461,0.252381,0.544944
picture (111),1,thela,0.454667,0.6185,0.366667,0.483
picture (112),1,thela,0.175141,0.515873,0.161017,0.287982
picture (113),1,thela,0.509167,0.67375,0.521667,0.4175
picture (114),1,thela,0.464583,0.539062,0.5625,0.3875
picture (115),1,thela,0.57375,0.619361,0.415,0.415414
picture (116),1,thela,0.398551,0.569588,0.278261,0.695876
picture (117),1,thela,0.35,0.571111,0.345,0.751111
picture (118),1,thela,0.511333,0.638444,0.4,0.358667
picture (119),1,thela,0.408685,0.751623,0.564123,0.431818
picture (120),1,thela,0.66875,0.706307,0.300833,0.408673
picture (120),1,thela,0.294583,0.387648,0.120833,0.102497
picture (120),1,thela,0.321667,0.474376,0.096667,0.13929
picture (121),1,thela,0.498333,0.44375,0.35,0.47
picture (121),4,rickshaw,0.140417,0.34375,0.065833,0.2275
picture (122),1,thela,0.38405,0.841016,0.151102,0.135156
picture (123),1,thela,0.484375,0.613296,0.51875,0.529963
picture (124),1,thela,0.3975,0.6275,0.395,0.38
picture (124),1,thela,0.525,0.3875,0.126667,0.225
picture (124),4,rickshaw,0.8825,0.48125,0.201667,0.2875
picture (125),1,thela,0.523887,0.661719,0.333333,0.2625
picture (126),1,thela,0.299071,0.761328,0.193961,0.119531
picture (126),1,thela,0.543554,0.742188,0.192799,0.090625
picture (127),1,thela,0.294054,0.774219,0.486486,0.304688
picture (128),1,thela,0.290039,0.711719,0.386719,0.310937
picture (129),4,rickshaw,0.682008,0.767578,0.240586,0.166406
picture (130),1,thela,0.36426,0.705859,0.273309,0.153906
picture (131),1,thela,0.410487,0.700391,0.289195,0.217969
picture (132),1,thela,0.738774,0.598828,0.259931,0.153906
picture (133),1,thela,0.365937,0.454297,0.433653,0.325781
picture (134),1,thela,0.48696,0.719141,0.183374,0.136719
picture (135),1,thela,0.442744,0.830859,0.130385,0.110156
picture (135),1,thela,0.832766,0.817969,0.11678,0.079687
picture (136),1,thela,0.276316,0.610938,0.526316,0.253125
picture (137),1,thela,0.266481,0.677344,0.45311,0.310937
picture (138),1,thela,0.13347,0.741402,0.208077,0.363757
picture (139),1,thela,0.738292,0.666348,0.385675,0.552581
picture (139),1,thela,0.423783,0.459847,0.177227,0.277247
picture (140),1,thela,0.273634,0.410681,0.131303,0.294659
picture (140),1,thela,0.664391,0.662983,0.255252,0.298343
picture (141),1,thela,0.189635,0.586006,0.273263,0.297376
picture (141),1,thela,0.426973,0.509475,0.083628,0.182216
picture (142),1,thela,0.158153,0.551282,0.23233,0.504274
picture (142),0,pothole,0.56543,0.809829,0.222533,0.260684
picture (142),0,pothole,0.710637,0.560541,0.059482,0.092593
picture (143),1,thela,0.178016,0.711467,0.291689,0.419236
picture (144),1,thela,0.563731,0.523045,0.388181,0.434358
picture (145),1,thela,0.149662,0.611458,0.275,0.297917
picture (145),1,thela,0.402365,0.486458,0.162838,0.183333
picture (146),1,thela,0.157525,0.512097,0.171906,0.367512
picture (147),1,thela,0.130389,0.532999,0.210305,0.440459
picture (148),1,thela,0.669271,0.62038,0.324653,0.395987
picture (149),1,thela,0.841315,0.644377,0.261033,0.398176
picture (150),1,thela,0.187271,0.519042,0.222527,0.226333
picture (151),1,thela,0.217639,0.652751,0.378378,0.383302
picture (152),1,thela,0.231074,0.74,0.389965,0.452903
picture (152),1,thela,0.5,0.469032,0.195423,0.246452
picture (153),1,thela,0.726935,0.717025,0.454931,0.461656
picture (154),1,thela,0.688933,0.689633,0.305929,0.395702
picture (155),1,thela,0.279581,0.753191,0.339267,0.387234
picture (156),1,thela,0.639126,0.695976,0.442545,0.482861
picture (157),1,thela,0.689579,0.777199,0.230599,0.288194
picture (157),1,thela,0.524021,0.508102,0.153732,0.291667
picture (158),1,thela,0.411099,0.556923,0.257543,0.292308
picture (159),1,thela,0.775748,0.734454,0.348837,0.393277
picture (160),1,thela,0.307063,0.696064,0.354005,0.383382
picture (160),4,rickshaw,0.840655,0.368076,0.093023,0.220117
picture (161),1,thela,0.209397,0.79144,0.306435,0.297554
picture (162),1,thela,0.748315,0.759259,0.391509,0.399745
picture (162),1,thela,0.559973,0.467433,0.265499,0.44189
picture (163),1,thela,0.745009,0.766506,0.317604,0.351047
picture (163),1,thela,0.539927,0.566828,0.170599,0.299517
picture (163),4,rickshaw,0.288113,0.60789,0.19147,0.42351
picture (164),1,thela,0.213878,0.75513,0.306939,0.336525
picture (164),1,thela,0.473469,0.620383,0.199184,0.326949
picture (165),1,thela,0.268936,0.678838,0.391489,0.445604
picture (166),1,thela,0.619314,0.533497,0.284113,0.462418
picture (166),4,rickshaw,0.306526,0.585784,0.251813,0.537582
picture (167),1,thela,0.292368,0.673913,0.481481,0.414806
picture (168),1,thela,0.800944,0.715561,0.231314,0.42602
picture (168),4,rickshaw,0.176239,0.66773,0.237608,0.559949
picture (169),1,thela,0.208438,0.6625,0.277078,0.525
picture (170),1,thela,0.619255,0.607199,0.257143,0.334898
picture (170),1,thela,0.309317,0.541471,0.141615,0.266041
picture (171),1,thela,0.310455,0.56391,0.280949,0.454135
picture (172),1,thela,0.806313,0.642857,0.262554,0.521866
picture (173),1,thela,0.716667,0.633621,0.280392,0.33046
picture (173),1,thela,0.290196,0.449713,0.188235,0.16954
picture (174),1,thela,0.4375,0.703994,0.400148,0.46933
picture (175),1,thela,0.204194,0.65781,0.229581,0.462158
picture (176),1,thela,0.759607,0.70356,0.253798,0.388545
picture (177),1,thela,0.659483,0.755189,0.376775,0.460317
picture (177),1,thela,0.27713,0.261905,0.12931,0.289377
picture (178),1,thela,0.757576,0.586928,0.279819,0.653595
picture (178),4,rickshaw,0.399742,0.632026,0.245003,0.500654
picture (179),1,thela,0.180831,0.720207,0.254013,0.414508
picture (180),1,thela,0.751203,0.602857,0.287777,0.425714
picture (181),1,thela,0.270124,0.726415,0.40249,0.396226
picture (182),1,thela,0.502862,0.41453,0.133371,0.257631
picture (182),4,rickshaw,0.670292,0.403541,0.077848,0.233211
picture (183),1,thela,0.710833,0.662309,0.499552,0.56427
picture (184),1,thela,0.203654,0.700809,0.345061,0.442049
picture (185),1,thela,0.232941,0.603914,0.337255,0.430499
picture (186),1,thela,0.292841,0.691991,0.354151,0.524146
picture (187),1,thela,0.772156,0.620482,0.311508,0.689157
picture (187),4,rickshaw,0.556217,0.731928,0.279101,0.466265
picture (188),1,thela,0.241979,0.694309,0.363636,0.341463
picture (188),1,thela,0.586898,0.517886,0.176471,0.190244
picture (188),1,thela,0.748663,0.441463,0.184492,0.193496
picture (189),1,thela,0.222749,0.774924,0.312796,0.389728
picture (190),1,thela,0.782655,0.820059,0.379015,0.247788
picture (191),1,thela,0.349038,0.758065,0.636538,0.409429
picture (192),1,thela,0.187266,0.787852,0.27216,0.294014
picture (192),1,thela,0.390762,0.691901,0.147316,0.260563
picture (192),1,thela,0.513733,0.491197,0.078652,0.130282
picture (193),1,thela,0.370036,0.665858,0.451264,0.39644
picture (194),1,thela,0.222778,0.77968,0.342929,0.36758
picture (194),0,pothole,0.831665,0.812785,0.229036,0.191781
picture (194),3,barricade,0.547559,0.424658,0.156446,0.315068
picture (195),1,thela,0.727683,0.627885,0.235707,0.709615
picture (196),1,thela,0.163009,0.569797,0.244514,0.261421
picture (197),1,thela,0.160584,0.557692,0.193431,0.269231
picture (198),1,thela,0.6846,0.489537,0.356367,0.423019
picture (199),1,thela,0.300207,0.338677,0.310559,0.400802
picture (200),1,thela,0.375,0.290284,0.219512,0.14455
picture (201),1,thela,0.329949,0.786697,0.401015,0.33945
348,0,pothole,0.474219,0.653756,0.560937,0.316901
348,0,pothole,0.600781,0.390845,0.076563,0.06338
348,0,pothole,0.742188,0.437793,0.171875,0.100939
348,0,pothole,0.479687,0.374413,0.040625,0.039906
348,0,pothole,0.532031,0.420188,0.057813,0.056338
348,0,pothole,0.938281,0.671362,0.123438,0.187793
349,0,pothole,0.38648,0.176871,0.130102,0.077098
349,0,pothole,0.388393,0.489796,0.218112,0.222222
349,0,pothole,0.0625,0.538549,0.119898,0.120181
349,0,pothole,0.072704,0.835601,0.09949,0.156463
349,0,pothole,0.433673,0.826531,0.191327,0.319728
349,0,pothole,0.742985,0.671202,0.409439,0.276644
349,0,pothole,0.60523,0.854875,0.121173,0.190476
349,0,pothole,0.55102,0.391156,0.119898,0.061224
349,0,pothole,0.432398,0.325397,0.112245,0.092971
349,0,pothole,0.482143,0.249433,0.140306,0.072562
349,0,pothole,0.418367,0.226757,0.112245,0.054422
349,0,pothole,0.654337,0.261905,0.147959,0.088435
349,0,pothole,0.678571,0.176871,0.114796,0.045351
349,0,pothole,0.271684,0.277778,0.084184,0.07483
349,0,pothole,0.51148,0.201814,0.076531,0.077098
349,0,pothole,0.415179,0.111111,0.154337,0.040816
349,0,pothole,0.38648,0.141723,0.086735,0.038549
349,0,pothole,0.606505,0.117914,0.105867,0.036281
349,0,pothole,0.59375,0.155329,0.059949,0.034014
349,0,pothole,0.190689,0.216553,0.065051,0.043084
349,0,pothole,0.908163,0.464853,0.063776,0.104308
349,0,pothole,0.804847,0.352608,0.102041,0.129252
350,0,pothole,0.52375,0.604743,0.3925,0.790514
357,0,pothole,0.138281,0.399306,0.275,0.295833
357,0,pothole,0.367578,0.41875,0.144531,0.104167
357,0,pothole,0.267969,0.486806,0.075,0.123611
357,0,pothole,0.090625,0.694444,0.167187,0.202778
357,0,pothole,0.374609,0.554167,0.130469,0.183333
357,0,pothole,0.321484,0.804167,0.188281,0.366667
357,0,pothole,0.484766,0.604167,0.113281,0.097222
357,0,pothole,0.614062,0.758333,0.129688,0.169444
357,0,pothole,0.726172,0.557639,0.142969,0.129167
357,0,pothole,0.875,0.884028,0.25,0.229167
357,0,pothole,0.798438,0.695139,0.104688,0.123611
357,0,pothole,0.491016,0.400694,0.088281,0.081944
357,0,pothole,0.410156,0.295833,0.039062,0.027778
357,0,pothole,0.434766,0.313194,0.046094,0.018056
357,0,pothole,0.514844,0.331944,0.060937,0.036111
357,0,pothole,0.638672,0.379861,0.069531,0.048611
357,0,pothole,0.673047,0.438194,0.069531,0.054167
357,0,pothole,0.605859,0.428472,0.083594,0.068056
357,0,pothole,0.54375,0.484028,0.104688,0.051389
357,0,pothole,0.5625,0.547917,0.096875,0.093056
